日期,正常费,调整费,紧急费,总费用,紧急电量,未利用供给,日初电量,日末电量,预测方法
2025-02-08,27051.515263964895,0.0,0.0,27051.515263964895,0.0,15143.550719602554,3210.861998273701,3159.4846757277746,weekly
2025-02-09,55968.60244741897,0.0,2.2414710088014545e-12,55968.60244741897,8.668621376273222e-13,4636.7310532242855,3159.4846757277746,2179.6482047703735,weekly
2025-02-10,56609.639082072055,0.0,4.798721420229413e-13,56609.639082072055,1.1368683772161603e-13,11323.269680075526,2179.6482047703735,1896.106266694539,weekly
2025-02-11,54510.18089772605,0.0,2.8386182293616004e-13,54510.18089772605,7.105427357601002e-14,7027.462686433177,1896.106266694539,1932.3619836336256,weekly
2025-02-12,54363.70876107439,0.0,7.438387683578185e-13,54363.70876107439,1.8474111129762605e-13,6811.054564097785,1932.3619836336256,1932.8628996575026,weekly
2025-02-13,54439.52557628159,0.0,3.966660810580946e-14,54439.52557628159,8.789410171905487e-15,10993.127314663634,1932.8628996575026,2085.887566031772,weekly
2025-02-14,21445.61623503195,0.0,1.2956888895132577e-12,21445.61623503195,4.547473508864641e-13,7641.116872279618,2085.887566031772,2143.300830742394,weekly
2025-02-15,21764.83726114702,0.0,1.9300898657093055e-12,21764.837261147022,6.252776074688882e-13,9874.965744634394,2143.300830742394,1751.164000356726,weekly
2025-02-16,51863.57339725586,0.0,98.83030499999956,51962.40370225586,21.723333333333358,3464.467375241714,1751.164000356726,1707.523161760235,weekly
2025-02-17,51756.49549825789,0.0,2.489457529009087e-13,51756.49549825789,5.684341886080802e-14,8103.987019095618,1707.523161760235,1866.0644136900612,weekly
2025-02-18,51146.165850834266,0.0,1.3724914538215671e-12,51146.165850834266,5.329070518200751e-13,5622.115151171757,1866.0644136900612,2271.035227023392,weekly
2025-02-19,50563.135668992494,0.0,158.6966568750004,50721.83232586749,36.23625000000011,4708.043479235539,2271.035227023392,1515.731786282654,weekly
2025-02-20,50598.36684561342,0.0,108.85676892000113,50707.22361453342,23.240130000000548,5590.786739800405,1515.731786282654,2059.193774931483,weekly
2025-02-21,20270.010016994376,0.0,1.6480043996125462e-12,20270.010016994376,6.821210263296962e-13,9995.325525295824,2059.193774931483,2178.6792517833346,weekly
2025-02-22,20244.154820796663,0.0,5.054801022197353e-13,20244.154820796663,1.7053025658242404e-13,7563.4586951352685,2178.6792517833346,2267.838144375926,weekly
2025-02-23,50059.32314569883,0.0,1.0935821137536551e-12,50059.32314569883,3.268496584496461e-13,5193.71411427983,2267.838144375926,1883.0171397425954,weekly
2025-02-24,49142.028902566475,0.0,50.341027696000594,49192.369930262474,10.747444000000158,7464.448428084366,1883.0171397425954,1852.8029166759318,weekly
2025-02-25,49010.768694476676,0.0,101.83678721875145,49112.60548169543,23.25306250000034,9461.195566892999,1852.8029166759318,1676.7319434074095,weekly
2025-02-26,47966.06083805136,0.0,7.122764600353548e-13,47966.06083805136,2.2737367544323206e-13,4129.41815243621,1676.7319434074095,2184.560557296296,weekly
2025-02-27,47127.12334385756,0.0,359.3816969635362,47486.505040821095,73.34966838999958,5271.996986259259,2184.560557296296,1848.704842666667,weekly
2025-02-28,18645.23814114846,0.0,5.712763595511205e-13,18645.23814114846,2.2737367544323206e-13,9316.191337867549,1848.704842666667,1909.653342883243,weekly
2025-03-01,18800.555071884457,0.0,7.807443580531981e-13,18800.555071884457,2.8421709430404007e-13,9108.583093360952,1909.653342883243,2051.613703774828,weekly
2025-03-02,48118.90725126327,0.0,9835.145535322401,57954.05278658567,1439.5517169791542,3479.777880014198,2051.613703774828,1739.4172224814818,weekly
2025-03-03,49771.27523533637,0.0,1.1211795936105773e-12,49771.27523533637,2.2737367544323206e-13,3715.2444867532035,1739.4172224814818,1937.8363829333061,weekly
2025-03-04,50533.34481994511,0.0,9.388259059051053e-13,50533.34481994511,3.410605131648481e-13,8462.50637710917,1937.8363829333061,1961.5973105166686,weekly
2025-03-05,50156.56039312322,0.0,9.420091373613104e-13,50156.56039312322,2.2737367544323206e-13,11345.563444543204,1961.5973105166686,1787.8730595185182,weekly
2025-03-06,47498.525932305405,0.0,1.2516920833149925e-12,47498.525932305405,2.8421709430404007e-13,6972.620068153563,1787.8730595185182,1772.2733980597222,weekly
2025-03-07,18072.596472509344,0.0,2.350759586988715e-13,18072.596472509344,5.684341886080802e-14,10413.016248308437,1772.2733980597222,2048.8917064060997,weekly
2025-03-08,17618.10443068647,0.0,5.692299964721315e-13,17618.10443068647,2.2737367544323206e-13,10918.19608471554,2048.8917064060997,2254.8968025013965,weekly
2025-03-09,46666.16158043829,0.0,4.798721420229413e-13,46666.16158043829,1.1368683772161603e-13,8296.741976294918,2254.8968025013965,2030.688307917462,weekly
2025-03-10,45581.08421219097,0.0,1.3117826824782243e-12,45581.08421219097,4.192202140984591e-13,1801.9796781551245,2030.688307917462,1908.7824623713927,weekly
2025-03-11,45786.336217768796,0.0,1.4716192708874585e-12,45786.336217768796,4.547473508864641e-13,6809.861208971816,1908.7824623713927,2030.7807109687137,weekly
2025-03-12,44545.45170044964,0.0,0.0,44545.45170044964,0.0,7071.951293803739,2030.7807109687137,1479.7473596076381,weekly
2025-03-13,43055.1089459971,0.0,8755.711708188237,51810.820654185336,1530.047527293706,835.4684674805601,1479.7473596076381,1513.9014974814822,weekly
2025-03-14,16230.267657979857,0.0,2.0687230246644262e-12,16230.267657979859,7.03539091269573e-13,11382.528634510192,1513.9014974814822,2084.9512000612385,weekly
2025-03-15,16482.318667734908,0.0,7.793801160005387e-13,16482.318667734908,3.410605131648481e-13,7808.867242878141,2084.9512000612385,1742.7834232592597,weekly
2025-03-16,43934.93243697057,0.0,7.46118000000083,43942.39361697057,1.6400000000001747,5244.178077414084,1742.7834232592597,1328.8505868321943,weekly
2025-03-17,43421.12262920703,0.0,1.1303882274660281e-12,43421.12262920703,2.8421709430404007e-13,9250.838995996295,1328.8505868321943,2073.363548090211,weekly
2025-03-18,41160.19765454576,0.0,1.9498429537634365e-12,41160.19765454576,5.684341886080801e-13,2879.5283686024795,2073.363548090211,1643.7300899342554,weekly
2025-03-19,43344.23952350469,0.0,4.855564839090221e-13,43344.23952350469,2.2737367544323206e-13,6924.262055525292,1643.7300899342554,2065.6319343476953,weekly
2025-03-20,43572.91506385205,0.0,1.5346586224040946e-12,43572.91506385205,5.684341886080801e-13,4606.25852925767,2065.6319343476953,2156.1851378570373,weekly
2025-03-21,16138.715463614073,0.0,5.215952128355795e-13,16138.715463614073,2.400807891790417e-13,16055.834059056095,2156.1851378570373,1947.9990115925925,weekly
2025-03-22,16549.07319921726,0.0,4.7521095626536657e-14,16549.07319921726,1.6650699238450126e-14,12229.657433982145,1947.9990115925925,2639.3898579090805,weekly
2025-03-23,43083.73185740185,0.0,34.4732854634385,43118.205142865285,4.941698030883018,9008.738622755194,2639.3898579090805,1829.354782481481,weekly
2025-03-24,40769.010449509566,0.0,6.574509825441055e-13,40769.010449509566,1.7053025658242404e-13,5154.632507924867,1829.354782481481,2093.679071459275,weekly
2025-03-25,40619.99896542933,0.0,1.5400516417685141e-12,40619.99896542933,3.552713678800501e-13,2610.712504494588,2093.679071459275,1533.0729703188783,weekly
2025-03-26,41988.54594320399,0.0,1.3973249224363827e-12,41988.54594320399,4.547473508864641e-13,10301.866986826448,1533.0729703188783,1512.742711193316,weekly
2025-03-27,41612.630690169586,0.0,1.903259772007004e-12,41612.630690169586,8.242295734817162e-13,6087.492690095962,1512.742711193316,1579.3229670363016,weekly
2025-03-28,15430.17795043944,0.0,1.0787744031404146e-12,15430.177950439442,4.547473508864641e-13,15352.671956009923,1579.3229670363016,2397.9013493703687,weekly
2025-03-29,14927.236125227042,0.0,8.597282885602909e-13,14927.236125227042,3.694822225952521e-13,18842.569529120527,2397.9013493703687,2082.3400464724236,weekly
2025-03-30,40724.04457368748,0.0,5.707647687813733e-13,40724.04457368748,1.7053025658242404e-13,8299.506738260072,2082.3400464724236,2081.343659761564,weekly
2025-03-31,38270.303842656285,0.0,1142.4609166874532,39412.764759343736,163.77020021322477,3236.6647144324065,2081.343659761564,1804.9862013703705,weekly
2025-04-01,41188.14748742434,0.0,0.0,41188.14748742434,0.0,3941.697191861252,1804.9862013703705,2122.3624082280608,weekly
2025-04-02,38665.55812911692,0.0,6533.207462084352,45198.76559120127,1321.9088457707892,1352.3774297415698,2122.3624082280608,1994.8914796774332,weekly
2025-04-03,40222.031310262886,0.0,7.124469902919373e-13,40222.031310262886,2.8421709430404007e-13,7316.437671757023,1994.8914796774332,1856.3041546902523,weekly
2025-04-04,14846.7103011516,0.0,0.0,14846.7103011516,0.0,19606.204294097297,1856.3041546902523,2165.8684194642738,weekly
2025-04-05,15003.526086381313,0.0,1.8872011924378225e-14,15003.526086381313,6.612477899221522e-15,14773.027009200272,2165.8684194642738,1955.3840185319993,weekly
2025-04-06,39230.43366193553,0.0,7.180176453402964e-13,39230.43366193553,2.8421709430404007e-13,7546.69163524014,1955.3840185319993,1800.1767783686232,weekly
2025-04-07,38322.71986946704,0.0,4.759357352668303e-13,38322.71986946704,1.9895196601282805e-13,7281.256782212778,1800.1767783686232,1735.1937548895628,weekly
2025-04-08,38563.99798630086,0.0,513.4415136625678,39077.43949996343,104.15123741747666,6473.710088190035,1735.1937548895628,1486.1008328542962,weekly
2025-04-09,38955.20461908555,0.0,4.15550971410994e-12,38955.204619085554,1.3073986337985843e-12,1838.173497685369,1486.1008328542962,1833.78627786281,weekly
2025-04-10,38940.244798651096,0.0,3.3995917192441993e-13,38940.244798651096,7.105427357601002e-14,7372.690882024066,1833.78627786281,1716.349201474479,weekly
2025-04-11,14470.212882320375,0.0,0.0,14470.212882320375,0.0,20487.67172366055,1716.349201474479,1878.71461889921,weekly
2025-04-12,14430.938784246122,0.0,1.384421466354979e-13,14430.938784246122,2.842170943040401e-14,16445.421875008044,1878.71461889921,2272.0777483400357,weekly
2025-04-13,37385.680359867125,0.0,404.7658321290172,37790.44619199614,61.41325255576521,5770.881549098055,2272.0777483400357,1598.4898059999998,weekly
2025-04-14,37077.228663225236,0.0,2.9743867416458043e-13,37077.228663225236,1.1740438401195222e-13,6400.221633875897,1598.4898059999998,1777.6395145070946,weekly
2025-04-15,38241.44124222951,0.0,3.3412845823477257e-12,38241.44124222951,8.739675649849232e-13,10071.31218583863,1777.6395145070946,2206.877553449532,weekly
2025-04-16,37477.571560047116,0.0,2.1232793301351193e-12,37477.571560047116,5.329070518200751e-13,3955.410958141208,2206.877553449532,1915.079731668368,weekly
2025-04-17,37415.27337955359,0.0,5.118243210491461e-13,37415.27337955359,2.336703455783993e-13,5928.454841678265,1915.079731668368,1911.9785521715976,weekly
2025-04-18,14158.88611168784,0.0,0.0,14158.88611168784,0.0,18653.178611745614,1911.9785521715976,2402.8216921500893,weekly
2025-04-19,13563.853345173646,0.0,6.878053441600412e-14,13563.853345173646,2.4099696711984628e-14,17777.368878305308,2402.8216921500893,2152.893717113305,weekly
2025-04-20,36834.86308299486,0.0,1.065039149130102e-12,36834.86308299486,2.387170949330825e-13,6173.665701315865,2152.893717113305,2085.6619562876613,weekly
2025-04-21,36457.15301860413,0.0,0.0,36457.15301860413,0.0,9613.200780127569,2085.6619562876613,1767.9311204422277,weekly
2025-04-22,34941.354207087694,0.0,1.5946213238748899e-12,34941.354207087694,5.897504706808832e-13,2345.2530356697644,1767.9311204422277,1730.5020803034206,weekly
2025-04-23,37075.97764738098,0.0,1.498715930538118e-12,37075.97764738098,3.993901411171062e-13,6886.476184387035,1730.5020803034206,2448.8296267455717,weekly
2025-04-24,35936.512304024356,0.0,2.1233290681266225e-12,35936.512304024356,6.821210263296962e-13,10453.056769323717,2448.8296267455717,1999.2558276595357,weekly
2025-04-25,12774.539918513003,0.0,0.0,12774.539918513003,0.0,21834.568986000333,1999.2558276595357,1710.7001804805807,weekly
2025-04-26,13060.095964748974,0.0,0.0,13060.095964748974,0.0,23860.385094281977,1710.7001804805807,1742.1465837813068,weekly
2025-04-27,34126.83875513314,0.0,2315.512578239305,36442.35133337245,331.9255416054053,5858.74258640495,1742.1465837813068,1528.607203962963,weekly
2025-04-28,34717.183040439595,0.0,18165.8385213469,52883.021561786496,2688.510111484778,577.6213375647617,1528.607203962963,1688.7562872962956,weekly
2025-04-29,36045.725524537724,0.0,2.273243264599955e-12,36045.725524537724,4.834832841293111e-13,9542.972517833294,1688.7562872962956,2068.114270558557,weekly
2025-04-30,35082.6099680231,0.0,0.0,35082.6099680231,0.0,7490.332630125245,2068.114270558557,1557.0904776786822,weekly
2025-05-01,34293.414895577094,0.0,10266.20747157528,44559.62236715238,1978.1330200070845,4565.675583927268,1557.0904776786822,1210.8405010000001,weekly
2025-05-02,15582.703053748071,0.0,785.1053628378203,16367.80841658589,131.33071736759166,12566.370416376914,1210.8405010000001,1405.243051925926,weekly
2025-05-03,13751.171470811441,0.0,6771.597788872152,20522.76925968359,1234.0922350709318,17616.189589110876,1405.243051925926,1259.3682319259262,weekly
2025-05-04,36448.750535283034,0.0,8616.709002642167,45065.4595379252,1657.7782954176698,8575.945416284836,1259.3682319259262,1238.5035010000001,weekly
2025-05-05,36487.29508467918,0.0,8516.812161280659,45004.107245959836,1539.0123506685677,4647.188514592261,1238.5035010000001,1215.514501,weekly
2025-05-06,37076.53413690735,0.0,1457.153255381124,38533.68739228848,420.0840959802833,5116.253757637755,1215.514501,1200.000001,weekly
2025-05-07,35504.96728351828,0.0,16568.98943067956,52073.95671419784,2755.5807120919253,4557.123042922423,1200.000001,1286.598151,weekly
2025-05-08,39793.73565190182,0.0,243.22893262500264,40036.964584526824,35.99925000000069,2418.659215187159,1286.598151,3237.6988361891927,weekly
