date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-01-28,92779.9836959736,0.0,3.1820945878280326e-13,92779.9836959736,5.684341886080802e-14,5366.3142519796265,5254.541697905555
2025-01-29,92813.64676969944,0.0,1.3602061699202751e-12,92813.64676969944,2.2737367544323206e-13,5254.541697905555,6020.300673446297
2025-01-30,91345.89158754799,0.0,3.154525529680541e-13,91345.89158754799,5.684341886080802e-14,6020.300673446297,5411.581851097332
2025-01-31,36300.13709696474,0.0,3.074163146266073e-14,36300.13709696474,7.105427357601002e-15,5411.581851097332,6428.327818751852
2025-02-01,34519.60288610009,0.0,0.0,34519.60288610009,0.0,6428.327818751852,6789.944786529631
2025-02-02,86833.97673324868,0.0,2.401804977125721e-12,86833.97673324868,4.547473508864641e-13,6789.944786529631,6007.637879248149
2025-02-03,87349.82971449543,0.0,6.547224984387867e-13,87349.82971449543,1.1368683772161603e-13,6007.637879248149,6218.164952220073
2025-02-04,87728.77231517146,0.0,1.3318754250521426e-12,87728.77231517146,2.387423619258991e-13,6218.164952220073,6325.221694392673
2025-02-05,87899.70823186586,0.0,1.1977476788160856e-12,87899.70823186586,2.2737367544323206e-13,6325.221694392673,6772.042327268518
2025-02-06,88375.64670125354,0.0,1.809098648664076e-12,88375.64670125354,3.410605131648481e-13,6772.042327268518,6972.117686472217
2025-02-07,33258.301892733405,0.0,0.0,33258.301892733405,0.0,6972.117686472217,6658.584202055552
2025-02-08,30771.451625136153,0.0,0.0,30771.451625136153,0.0,6658.584202055552,6685.173604732958
2025-02-09,82444.93099193662,0.0,3.071818355238065e-13,82444.93099193662,5.684341886080802e-14,6685.173604732958,6392.595747961112
2025-02-10,71605.64888390909,0.0,5.760512067354283e-13,71605.64888390909,1.1368683772161603e-13,6392.595747961112,4493.215786555209
2025-02-11,70705.76929381983,0.0,1.7332979496131884e-12,70705.76929381983,3.410605131648481e-13,4493.215786555209,4469.5462021161775
2025-02-12,69778.64325708617,0.0,5.572928785113617e-13,69778.64325708617,1.1368683772161603e-13,4469.5462021161775,4150.3485186345015
2025-02-13,69590.8783569253,0.0,2.9233358610344577e-13,69590.8783569253,5.821422987759006e-14,4150.3485186345015,4624.923998534703
2025-02-14,22007.953272114726,0.0,6.679101716144942e-13,22007.953272114726,2.2737367544323206e-13,4624.923998534703,4772.6267092261205
2025-02-15,21959.71072039248,0.0,6.040750122338067e-13,21959.71072039248,1.9895196601282805e-13,4772.6267092261205,4135.873965559482
2025-02-16,68716.51102942521,0.0,1.3826024769514334e-12,68716.51102942521,2.8421709430404007e-13,4135.873965559482,4479.220259469883
2025-02-17,68274.19297747621,0.0,1.1396821264497704e-12,68274.19297747621,2.2737367544323206e-13,4479.220259469883,4353.14517745244
2025-02-18,66177.92311473537,0.0,1.0317959819872158e-12,66177.92311473537,2.042810365310288e-13,4353.14517745244,4418.727891499924
2025-02-19,65944.50493111469,0.0,8.46796410769457e-13,65944.50493111469,1.7053025658242404e-13,4418.727891499924,4047.182816671348
2025-02-20,65852.43605868812,0.0,2.2558594992005963e-12,65852.43605868812,4.547473508864641e-13,4047.182816671348,4177.71843995185
2025-02-21,20930.920292991585,0.0,3.2730440580053255e-13,20930.920292991585,2.2737367544323206e-13,4177.71843995185,4291.090896088891
2025-02-22,20969.979153497145,0.0,0.0,20969.979153497145,0.0,4291.090896088891,4540.097643733976
2025-02-23,64784.162821923615,0.0,1.69544023265189e-12,64784.162821923615,3.410605131648481e-13,4540.097643733976,4118.132716742592
2025-02-24,63979.42219647261,0.0,1.0782912340800976e-12,63979.42219647261,2.2737367544323206e-13,4118.132716742592,4311.5087675444465
2025-02-25,60575.85143373495,0.0,1.265557126001009e-12,60575.85143373495,2.812877155592558e-13,4311.5087675444465,4425.074883390745
2025-02-26,60139.28095600921,0.0,1.2089458041559606e-12,60139.28095600921,2.47268866623504e-13,4425.074883390745,4995.834838585187
2025-02-27,55321.86553212185,0.0,1.3289422895468305e-12,55321.86553212185,2.984279490192421e-13,4995.834838585187,2772.255686345129
2025-02-28,19412.718736395593,0.0,1.2000782768719385e-13,19412.718736395593,4.547473576627277e-14,2772.255686345129,4644.611050675928
2025-03-01,16331.786642426558,0.0,7.447511056233883e-13,16331.786642426558,4.661160348280323e-13,4644.611050675928,3292.8222630539167
2025-03-02,59802.03486278273,0.0,1.2393828705296526e-12,59802.03486278273,4.234835138811066e-13,3292.8222630539167,2970.4900519380467
2025-03-03,53415.33125470328,0.0,1.5731096425497526e-12,53415.33125470328,4.192202140984591e-13,2970.4900519380467,1471.7654076432884
2025-03-04,54968.18266656123,0.0,4.76881467648127e-12,54968.18266656124,1.4566126083082054e-12,1471.7654076432884,1711.6080741366734
