date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-03-23,42602.82739851944,0.0,1.3176872926123908e-12,42602.82739851944,5.115907697472721e-13,2430.2462199937495,1711.288958156198
2025-03-24,40242.392710988206,0.0,2.3325981146626872e-12,40242.392710988206,6.252776074688882e-13,1711.288958156198,1641.022523476319
2025-03-25,39850.97712561139,0.0,3904.0213980605513,43754.99852367194,767.7160316497277,1641.022523476319,1519.739831186783
2025-03-26,38602.33482317552,0.0,1.0712426501413575e-12,38602.33482317552,2.8421709430404007e-13,1519.739831186783,1719.8807658689113
2025-03-27,42143.129886730065,0.0,0.0,42143.129886730065,0.0,1719.8807658689113,1903.6918112458102
2025-03-28,12261.442843458552,0.0,2.0179413695586844e-13,12261.442843458552,2.2737367544323206e-13,1903.6918112458102,2295.1051128888867
2025-03-29,12060.32100700976,0.0,1.8438583992974597e-13,12060.32100700976,5.684341886080802e-14,2295.1051128888867,2127.8707792955615
2025-03-30,40534.04971815448,0.0,3.078476140672137e-12,40534.04971815448,6.821210263296962e-13,2127.8707792955615,2085.018515578248
2025-03-31,37997.6439364282,0.0,2.923687958400478e-12,37997.6439364282,8.917311333789257e-13,2085.018515578248,2006.7190235678631
2025-04-01,40121.83842202916,0.0,4.492029859193281e-12,40121.83842202917,1.1866063687193673e-12,2006.7190235678631,1804.0775826436839
2025-04-02,38648.446429339085,0.0,9755.559889532218,48404.0063188713,1805.373624519191,1804.0775826436839,1783.7366130239238
2025-04-03,40365.968562891314,0.0,2.314010316695203e-12,40365.968562891314,5.400124791776761e-13,1783.7366130239238,2046.189653185834
2025-04-04,11463.789464580708,0.0,0.0,11463.789464580708,0.0,2046.189653185834,2218.137777855981
2025-04-05,11946.119608687328,0.0,0.0,11946.119608687328,0.0,2218.137777855981,2068.446617384841
2025-04-06,38309.10558972215,0.0,2.902126539083838e-12,38309.10558972215,9.379164112033322e-13,2068.446617384841,1602.3184491227648
2025-04-07,36904.87212908521,0.0,1.2747989330819112e-12,36904.87212908521,5.400124791776761e-13,1602.3184491227648,1738.5681290605175
2025-04-08,38752.51991366228,0.0,4.420712684805039e-13,38752.51991366228,1.1368683772161603e-13,1738.5681290605175,1405.3420574059255
2025-04-09,39146.55966706136,0.0,2.1603341338050088e-12,39146.55966706136,6.252776074688882e-13,1405.3420574059255,1421.8338947877583
2025-04-10,39693.82373590296,0.0,3.25229621012113e-13,39693.82373590296,8.526512829121202e-14,1421.8338947877583,1582.6929520128472
2025-04-11,11561.717747352961,0.0,3.863220854327664e-14,11561.717747352961,1.4210854715202004e-14,1582.6929520128472,1917.7806035865765
2025-04-12,11515.073938763102,0.0,1.1648512232911857e-14,11515.073938763102,6.639220423432235e-15,1917.7806035865765,2392.1583868431576
2025-04-13,35845.27041481057,0.0,8.209894986066502e-13,35845.27041481057,2.4158453015843406e-13,2392.1583868431576,1799.9949573142544
2025-04-14,37657.90071987259,0.0,2.897877493523993e-13,37657.90071987259,1.1368683772161603e-13,1799.9949573142544,1840.7429596908764
2025-04-15,38497.44236667067,0.0,1.7461303514210159e-12,38497.44236667067,4.831690603168681e-13,1840.7429596908764,2201.891750223473
2025-04-16,35839.17015924149,0.0,2264.098835502278,38103.26899474377,337.3731332220354,2201.891750223473,1567.174621
2025-04-17,36670.172672941786,0.0,1.3424459781689066e-12,36670.172672941786,5.703144238740658e-13,1567.174621,1989.996681547747
2025-04-18,11128.21449808482,0.0,0.0,11128.21449808482,0.0,1989.996681547747,2558.5699118155935
2025-04-19,10696.731345503413,0.0,2.1347858181718082e-13,10696.731345503413,6.941365884860495e-14,2558.5699118155935,2316.3606608925243
2025-04-20,36265.465276408555,0.0,8.996324159260028e-13,36265.465276408555,3.1832316730456833e-13,2316.3606608925243,2225.132120355281
2025-04-21,36814.25023189516,0.0,2.5829649530351165e-13,36814.25023189516,1.1368683772161603e-13,2225.132120355281,1932.714883471779
2025-04-22,35368.67862580069,0.0,1.4301804185379297e-12,35368.67862580069,5.684341886080801e-13,1932.714883471779,1894.7891454901182
2025-04-23,36455.13746576264,0.0,1.6548540315852736e-12,36455.13746576264,5.115907697472721e-13,1894.7891454901182,2168.8704210936044
2025-04-24,37957.723649220425,0.0,8.228084880101959e-14,37957.723649220425,2.842170943040401e-14,2168.8704210936044,1943.6737714896447
2025-04-25,10106.97199806458,0.0,0.0,10106.97199806458,0.0,1943.6737714896447,1936.3468997912696
2025-04-26,10149.56494312029,0.0,1.4779288903810084e-13,10149.56494312029,1.1368683772161603e-13,1936.3468997912696,1460.7160913414507
2025-04-27,33524.69463836681,0.0,1205.680369424329,34730.37500779114,183.77873171623057,1460.7160913414507,1559.8476676666667
2025-04-28,36482.07873417839,0.0,4380.596961010282,40862.67569518867,654.5316475431297,1559.8476676666667,1659.0716021111111
2025-04-29,34558.86771046168,0.0,3414.0172449965594,37972.88495545824,515.8684262611907,1659.0716021111111,2073.470453592593
2025-04-30,35632.97750244473,0.0,1.5288522711207995e-14,35632.97750244473,4.929396327972915e-15,2073.470453592593,1828.525029206669
2025-05-01,35907.98839860078,0.0,12974.158491527902,48882.14689012868,2473.9511564984987,1828.525029206669,1200.000001
2025-05-02,11169.412576430974,0.0,10132.140863934734,21301.553440365708,1984.4850932314853,1200.000001,1200.000001
2025-05-03,11388.739799249892,0.0,4678.087100752826,16066.826900002718,1015.3353197946774,1200.000001,1268.8950497037035
2025-05-04,38495.59370796872,0.0,798.9268525120256,39294.52056048075,174.96564215478037,1268.8950497037035,1495.1160785925929
2025-05-05,34751.047112914246,0.0,12473.393994338083,47224.44110725233,2172.347184833927,1495.1160785925929,1248.657001
2025-05-06,34849.52620955514,0.0,11535.499636511277,46385.02584606641,2219.16354427296,1248.657001,1200.000001
2025-05-07,37243.625530525846,0.0,11540.739035530682,48784.36456605652,1691.6136521561516,1200.000001,1665.0509678518517
2025-05-08,38090.62713526093,0.0,318.38052773333567,38409.00766299427,46.43823333333399,1665.0509678518517,1558.142359637894
2025-05-09,14729.506695449583,0.0,3.1812419365451204e-13,14729.506695449583,5.684341886080802e-14,1558.142359637894,4043.587036342661
2025-05-10,14283.331331197844,0.0,0.0,14283.331331197844,0.0,4043.587036342661,3708.831653814813
2025-05-11,39225.28981728451,0.0,483.4644436020409,39708.75426088655,71.27024785895674,3708.831653814813,1528.4146771111111
2025-05-12,41952.27268999036,0.0,5.924221113673412e-13,41952.27268999036,1.1368683772161603e-13,1528.4146771111111,3727.31131630367
2025-05-13,40381.81789876693,0.0,5.934929599366641e-13,40381.81789876693,2.4310745474001583e-13,3727.31131630367,3743.209572654929
2025-05-14,39601.12461271655,0.0,4.811226972378791e-13,39601.12461271655,2.2737367544323206e-13,3743.209572654929,3696.156666020703
2025-05-15,39618.55803297424,0.0,1.3665761855463642e-12,39618.55803297424,3.481659405224491e-13,3696.156666020703,3821.2958245011287
2025-05-16,13356.545619899178,0.0,0.0,13356.545619899178,0.0,3821.2958245011287,3062.220021694085
2025-05-17,13661.583708868442,0.0,4.2038550418510563e-13,13661.583708868442,8.526512829121202e-14,3062.220021694085,3288.2809135286916
2025-05-18,40309.6740976139,0.0,1.548244199511828e-12,40309.6740976139,6.821210263296962e-13,3288.2809135286916,4023.6225508843586
2025-05-19,38489.93555718701,0.0,550.8294608333331,39040.76501802034,79.23649999999998,4023.6225508843586,3297.198430323012
2025-05-20,37033.397844907435,0.0,3.9148151387280454e-12,37033.39784490744,1.0835776720341528e-12,3297.198430323012,2951.939318312455
2025-05-21,40210.41055913002,0.0,1.2648513347812695e-12,40210.41055913002,5.115907697472721e-13,2951.939318312455,3257.5603234976415
2025-05-22,38679.61744703365,0.0,9.229941496432385e-14,38679.61744703365,4.0182592496440517e-14,3257.5603234976415,3753.633147728679
2025-05-23,11436.877120658666,0.0,0.0,11436.877120658666,0.0,3753.633147728679,2304.0075387314646
2025-05-24,12615.841875347249,0.0,2.085585038003046e-13,12615.841875347249,1.1368683772161603e-13,2304.0075387314646,2262.786145599217
2025-05-25,35959.29580147276,0.0,1.0159055818803608e-12,35959.29580147276,2.2737367544323206e-13,2262.786145599217,1789.998619442557
2025-05-26,35850.60177522045,0.0,634.3403606055583,36484.94213582601,122.93712315079608,1789.998619442557,1657.7772327154762
2025-05-27,37010.50479091797,0.0,0.0,37010.50479091797,0.0,1657.7772327154762,2543.471745411954
2025-05-28,37229.584202683756,0.0,3.143817650652636e-12,37229.584202683756,9.281464485866309e-13,2543.471745411954,2650.7173956002857
2025-05-29,36120.377189611594,0.0,119.80442173333472,36240.18161134493,17.81743333333381,2650.7173956002857,1815.5758259521815
2025-05-30,12320.805768223334,0.0,0.0,12320.805768223334,0.0,1815.5758259521815,2299.6500109337157
2025-05-31,11641.010570670485,0.0,0.0,11641.010570670485,0.0,2299.6500109337157,2099.369109207954
2025-06-01,41902.064308283465,0.0,68277.3921570429,110179.45646532637,11188.187970723775,2099.369109207954,1200.0000009999999
2025-06-02,43529.562578965495,0.0,44553.994237059625,88083.55681602511,7438.821703784062,1200.0000009999999,1200.0000009999999
2025-06-03,48625.658383329115,0.0,17684.678686886575,66310.3370702157,3055.2210418749314,1200.0000009999999,1200.0000009999999
2025-06-04,48885.07917378601,0.0,16709.27175630042,65594.35093008642,2864.9750407240863,1200.0000009999999,1200.000001
2025-06-05,50269.84320358323,0.0,19584.411029921248,69854.25423350447,4116.035015264053,1200.000001,1200.0000009999999
2025-06-06,16971.27220447459,0.0,14808.600900021182,31779.87310449577,2600.876177858332,1200.0000009999999,1329.6422722962966
2025-06-07,18263.85658703322,0.0,4335.144105894727,22599.000692927948,735.8565282183345,1329.6422722962966,1475.4619997037037
2025-06-08,56778.80819859306,0.0,164.69343847916724,56943.50163707223,23.443905833333645,1475.4619997037037,2090.504217167713
2025-06-09,53973.57223823414,0.0,880.3616001629529,54853.9338383971,124.92950581411598,2090.504217167713,1972.0854873991032
2025-06-10,55436.83677485779,0.0,151.30226425196324,55588.13903910975,21.98026538741749,1972.0854873991032,2591.0895887643223
2025-06-11,55403.33956031005,0.0,8710.955264195094,64114.294824505145,1305.3977518379759,2591.0895887643223,2202.9507150238073
2025-06-12,58811.53523922418,0.0,8.315512205680705e-13,58811.53523922418,2.6147985686397757e-13,2202.9507150238073,2425.5897327770776
2025-06-13,23105.164611665386,0.0,1.0796838978421874e-12,23105.164611665386,2.6290081223123707e-13,2425.5897327770776,4472.482202501852
2025-06-14,23256.572005446,0.0,1.0937526440102375e-12,23256.572005446,3.410605131648481e-13,4472.482202501852,4047.8786552925926
2025-06-15,55483.52982296058,0.0,9.304415016231358e-13,55483.52982296058,2.8421709430404007e-13,4047.8786552925926,2554.7651394373906
2025-06-16,58217.484839708544,0.0,35.04958415543356,58252.53442386398,5.196765387417315,2554.7651394373906,2455.530910025075
2025-06-17,56256.20959645684,0.0,2751.3069368585975,59007.516533315444,380.06863834290436,2455.530910025075,1735.9683093648155
2025-06-18,57886.24992680737,0.0,228.44822500000004,58114.69815180737,32.38333333333355,1735.9683093648155,2479.4211619113757
2025-06-19,55982.42480080371,0.0,238.74765862916715,56221.17245943288,33.98543183333345,2479.4211619113757,2234.9264028484995
2025-06-20,22184.11376353397,0.0,6.33576746622566e-13,22184.11376353397,2.2737367544323206e-13,2234.9264028484995,4448.101719885185
2025-06-21,21933.390472510036,0.0,4.852722668147181e-13,21933.390472510036,1.1368683772161603e-13,4448.101719885185,4902.667190950002
2025-06-22,52613.816090287546,0.0,320.2167335950034,52934.032823882546,46.34115500000098,4902.667190950002,2221.2942941126175
2025-06-23,54692.85360216741,0.0,286.87994061708304,54979.73354278449,41.193676166666705,2221.2942941126175,2191.945589303702
2025-06-24,54175.70131162473,0.0,20168.598308706118,74344.29962033086,3331.6502561233733,2191.945589303702,2116.5460009999997
2025-06-25,58230.8545592329,0.0,244.72477080000158,58475.5793300329,35.02620000000036,2116.5460009999997,2166.4215848722215
2025-06-26,58843.14976500692,0.0,30.70776820000028,58873.85753320692,4.352933333333397,2166.4215848722215,2144.597919054497
2025-06-27,16823.77537652271,0.0,0.0,16823.77537652271,0.0,2144.597919054497,2427.248282549201
2025-06-28,17082.90869570452,0.0,6.421032594516873e-13,17082.90869570452,4.547473508864641e-13,2427.248282549201,2396.4297451129632
2025-06-29,55841.2012184347,0.0,244.99906160016968,56086.200280034864,35.91341133333389,2396.4297451129632,2170.8173082907397
2025-06-30,56858.92937574481,0.0,689.3485189950007,57548.27789473981,97.08912166666681,2170.8173082907397,1973.6055856148137
2025-07-01,61031.77448845535,0.0,15119.989373242835,76151.76386169819,2151.2417143183334,1973.6055856148137,1200.000001
2025-07-02,59783.65313121781,0.0,24831.631764046266,84615.28489526408,4027.017330375001,1200.000001,1200.0000009999999
2025-07-03,61232.75890801627,0.0,16422.043100884253,77654.80200890053,2549.9888025543214,1200.0000009999999,1292.040140814815
2025-07-04,23985.75842215387,0.0,2539.9526113755833,26525.711033529453,604.5532124928575,1292.040140814815,1212.547501
2025-07-05,23481.189283006643,0.0,4404.846916747323,27886.036199753966,783.5287731116658,1212.547501,1200.0000009999999
2025-07-06,58259.78822321041,0.0,44503.74413841449,102763.53236162491,5463.202252837556,1200.0000009999999,1208.9160010000003
2025-07-07,57586.71675969326,0.0,8785.410923508694,66372.12768320195,1891.0788963333364,1208.9160010000003,1323.465841
2025-07-08,69646.86610416329,0.0,0.0,69646.86610416329,0.0,1323.465841,3766.2893152455345
2025-07-09,67924.04486310607,0.0,1.2877308108727446e-12,67924.04486310607,3.979039320256561e-13,3766.2893152455345,4085.2064386938155
2025-07-10,70470.07354910027,0.0,1.6641479305690154e-12,70470.07354910027,2.2737367544323206e-13,4085.2064386938155,4482.401046150189
2025-07-11,37019.20758068041,0.0,5.010178938391618e-13,37019.20758068041,1.1368683772161603e-13,4482.401046150189,7384.927722420071
2025-07-12,28635.83130932125,0.0,0.0,28635.83130932125,0.0,7384.927722420071,4234.790001781482
2025-07-13,65758.56840537654,0.0,217.47761634833466,65976.04602172488,26.541080833333524,4234.790001781482,4036.8576965749503
2025-07-14,65947.60349706118,0.0,4.954756605002331e-13,65947.60349706118,1.2789769243681803e-13,4036.8576965749503,3895.117831886064
2025-07-15,65454.76252149557,0.0,1.1077929684688571e-12,65454.76252149557,2.8421709430404007e-13,3895.117831886064,4425.800032987915
2025-07-16,65439.35655021485,0.0,6.754135029041208e-13,65439.35655021485,2.2737367544323206e-13,4425.800032987915,4711.681994844443
2025-07-17,64436.89727481286,0.0,1.116930548050732e-12,64436.89727481286,3.623767952376511e-13,4711.681994844443,4857.157977264812
2025-07-18,24816.01084874107,0.0,3.4458480513421815e-13,24816.01084874107,2.2737367544323206e-13,4857.157977264812,3001.943592153704
2025-07-19,26118.79297222093,0.0,8.401457307627424e-13,26118.79297222093,2.2737367544323206e-13,3001.943592153704,2929.256292170368
2025-07-20,62679.99092678027,0.0,0.0,62679.99092678027,0.0,2929.256292170368,2569.6486303466036
2025-07-21,64565.40850809096,0.0,319.9710207333338,64885.37952882429,37.11966666666672,2569.6486303466036,2689.5153456661074
2025-07-22,64119.265071128386,0.0,848.094608533334,64967.35967966172,99.74813333333344,2689.5153456661074,2039.3946939537225
2025-07-23,67733.94057189277,0.0,1.9554136088117954e-13,67733.94057189277,5.684341886080802e-14,2039.3946939537225,3503.569562524898
2025-07-24,61341.575352853295,0.0,335.53050627771603,61677.105859131014,40.449736029960675,3503.569562524898,2662.717838839676
2025-07-25,34669.55525466023,0.0,4.765752237290144e-13,34669.55525466023,2.2737367544323206e-13,2662.717838839676,6882.464694302824
2025-07-26,23995.154358797816,0.0,1.0035137165687047e-12,23995.154358797816,2.2737367544323206e-13,6882.464694302824,2934.8250344629637
2025-07-27,62236.709055550695,0.0,96.60583065000074,62333.31488620069,11.661033333333421,2934.8250344629637,2387.501331499421
2025-07-28,64070.061790852356,0.0,2.604906512715388e-12,64070.061790852356,6.821210263296962e-13,2387.501331499421,2684.8632768190705
2025-07-29,66640.89055053306,0.0,126.22553033333404,66767.1160808664,14.728766666666957,2684.8632768190705,3349.398966951711
2025-07-30,67663.53810250816,0.0,1.0575718079053331e-12,67663.53810250816,2.8421709430404007e-13,3349.398966951711,2566.5838793333323
2025-07-31,63210.34229344056,0.0,277.1058721905616,63487.448165631125,33.88675693827696,2566.5838793333323,1835.2035128682455
2025-08-01,25447.63755410057,0.0,0.0,25447.63755410057,0.0,1835.2035128682455,2606.413390123601
2025-08-02,23775.724253407643,0.0,2.3774759938532953e-13,23775.724253407643,1.1368683772161603e-13,2606.413390123601,2830.9903577157115
2025-08-03,57986.719712040926,0.0,1575.365615731414,59562.085327772336,189.11337083333342,2830.9903577157115,1539.451997111109
2025-08-04,57072.560182162706,0.0,491.79325438441623,57564.35343654712,60.33995950000005,1539.451997111109,2083.5939008611126
2025-08-05,56470.16825096796,0.0,116.95863313649801,56587.12688410446,14.102445666666426,2083.5939008611126,2223.5715485092574
