日期,正常费,调整费,紧急费,总费用,紧急电量,未利用供给,日初电量,日末电量,预测方法
2025-03-08,16463.62134512061,222.9806496906486,1.2363443725553742e-13,16686.60199481126,3.367982569267916e-14,9289.797652674304,1838.309280440441,1665.8418790569697,weekly/weekly/weekly/weekly
2025-03-09,41548.9692473062,2131.0678684457775,2152.733845142585,45832.77096089456,355.3727429495736,1307.2974049422182,1665.8418790569697,1395.6605110000007,weekly/weekly/weekly/weekly
2025-03-10,45183.19367100483,915.5554923578867,1.8737227577083517e-12,46098.74916336272,4.855961519120624e-13,1260.9095921432404,1395.6605110000007,1716.063932394809,weekly/weekly/weekly/weekly
2025-03-11,42460.726847853584,1985.7378183230096,1.4868703912681525e-12,44446.464666176595,4.696166161700282e-13,1442.8502324574602,1716.063932394809,2006.9719979707384,weekly/weekly/weekly/weekly
2025-03-12,41291.79565925477,1549.5729675822329,1.0327880772820208e-12,42841.368626837,3.979039320256561e-13,1301.8415999619028,2006.9719979707384,1391.715795657855,weekly/weekly/weekly/weekly
2025-03-13,44466.68811156806,509.6700799729582,1494.1868322092441,46470.54502375026,214.65036968226667,1768.502908160797,1391.715795657855,1355.0030676092513,weekly/weekly/weekly/weekly
2025-03-14,16497.85148471673,510.57863352679806,1.5501199913378398e-13,17008.43011824353,4.467406601441938e-14,11600.332100444488,1355.0030676092513,1986.567148328197,weekly/weekly/weekly/weekly
2025-03-15,15800.553464874458,280.85178297908897,1.3330705430923185e-12,16081.405247853549,2.923133977439981e-13,7192.0841062576455,1986.567148328197,1277.6099930059127,weekly/weekly/weekly/weekly
2025-03-16,43076.68827274405,1424.2352603086974,7.461180000000919,44508.38471305275,1.6400000000002883,2054.2575967555335,1277.6099930059127,2156.7762195250807,weekly/weekly/weekly/weekly
2025-03-17,37909.52909655828,2213.271062540122,595.116265223992,40717.9164243224,115.83355179999873,821.2249201111142,2156.7762195250807,1628.0024706654594,weekly/weekly/weekly/weekly
2025-03-18,40372.32833716774,2302.0159054218107,60.25632055227782,42734.60056314182,12.079045916062583,1385.3209825252375,1628.0024706654594,1454.1782690688246,weekly/weekly/weekly/weekly
2025-03-19,40812.30635098238,1879.594465414414,1.9870148934434183e-12,42691.90081639679,6.849878804904459e-13,2640.7774428161297,1454.1782690688246,2053.2522942211144,weekly/weekly/weekly/weekly
2025-03-20,40414.051080235055,1466.7009134540417,1891.2517825111677,43772.00377620026,330.1749388932066,538.2386071240328,2053.2522942211144,1483.4016982222224,weekly/weekly/weekly/weekly
2025-03-21,15418.451964332924,408.54809793015045,7.641194281252074e-13,15827.000062263074,3.0563047006952095e-13,14859.977754812273,1483.4016982222224,1308.3587702230511,weekly/weekly/weekly/weekly
2025-03-22,16152.76333830896,153.91632293080156,1.909938591152958e-14,16306.679661239761,6.692146430108473e-15,11349.190285879442,1308.3587702230511,2149.264849205161,weekly/weekly/weekly/weekly
2025-03-23,39068.37879174574,2086.0337579271336,1.2536816029751207e-13,41154.412549672874,5.684341886080802e-14,2022.586337877529,2149.264849205161,1656.6799319640993,weekly/weekly/weekly/weekly
2025-03-24,39663.690300685645,1263.816439495856,8.401571069437726e-13,40927.5067401815,3.4149945072031295e-13,2307.1004020522328,1656.6799319640993,1795.0899891878066,weekly/weekly/weekly/weekly
2025-03-25,39454.71168548805,2906.9287850577693,691.124555801689,43052.76502634751,131.98924958327908,193.15891925640932,1795.0899891878066,1287.6763115907152,weekly/weekly/weekly/weekly
2025-03-26,36819.66176674616,1692.948244105719,12.369564640546152,38524.97957549243,1.7731600688857156,831.1435033458224,1287.6763115907152,1306.697198248456,weekly/weekly/weekly/weekly
2025-03-27,38577.37545082517,1090.0500390084849,913.5702035471647,40580.99569338082,187.6274811457028,1080.8141381351306,1306.697198248456,1453.5686155403755,weekly/weekly/weekly/weekly
2025-03-28,15308.274924027566,295.0929294918662,1.965645393916843e-13,15603.367853519432,5.2362069080614734e-14,15907.294349549848,1453.5686155403755,1838.3633183559648,weekly/weekly/weekly/weekly
2025-03-29,14550.106203003055,245.06874322366505,4.826006261282601e-13,14795.17494622672,2.2737367544323206e-13,18535.455605726835,1838.3633183559648,1404.7715732669376,weekly/weekly/weekly/weekly
2025-03-30,35643.38190373413,1899.270792153286,1576.3337393581141,39118.98643524553,231.65883479753242,243.6602597297369,1404.7715732669376,1294.6102697037034,weekly/weekly/weekly/weekly
2025-03-31,37069.39129689731,1335.7184501909962,595.8887095435396,39000.998456631845,107.03915283105266,415.52285343688686,1294.6102697037034,1554.8690089629636,weekly/weekly/weekly/weekly
2025-04-01,39630.7460335399,1531.9796533937938,1.0063416766570299e-12,41162.72568693369,3.694822225952521e-13,1269.1902996649026,1554.8690089629636,1880.0043328462943,weekly/weekly/weekly/weekly
2025-04-02,39546.6324465752,807.478432158882,78.71591674932665,40432.82679548341,11.368745438421854,1503.0631315733885,1880.0043328462943,1467.741678212418,weekly/weekly/weekly/weekly
2025-04-03,38102.58159432449,1865.1924482042637,3.0451872135017766e-12,39967.774042528756,8.810729923425242e-13,2309.780051838035,1467.741678212418,1857.7484095707591,weekly/weekly/weekly/weekly
2025-04-04,14049.391696986382,146.76185334622377,5.329638965941887e-13,14196.153550332607,2.4502023131776907e-13,18736.86838989024,1857.7484095707591,1698.0252647920497,weekly/weekly/weekly/weekly
2025-04-05,14924.167020913774,630.5235337911166,4.4052406167338636e-13,15554.69055470489,1.1723955140041653e-13,13474.192269518284,1698.0252647920497,2137.6873093154613,weekly/weekly/weekly/weekly
2025-04-06,35535.516806848056,1549.2937988512267,1177.4348794178827,38262.245485117164,194.37578955335903,1697.5114768570031,2137.6873093154613,1429.1505535925926,weekly/weekly/weekly/weekly
2025-04-07,34514.49821265397,761.3155431337291,6.321817087808523,35282.13557287551,2.9819891923623345,687.8432867135241,1429.1505535925926,1211.7374352592594,weekly/weekly/weekly/weekly
2025-04-08,36058.604833673584,1727.368792790981,1.372370661556488e-12,37785.97362646456,3.410605131648481e-13,1323.3749750588777,1211.7374352592594,1236.868960368145,weekly/weekly/weekly/weekly
2025-04-09,39359.578748338914,724.9790241777112,2.1375399228418245e-12,40084.55777251662,5.115907697472721e-13,2061.8820646832974,1236.868960368145,1749.0655486331464,weekly/weekly/weekly/weekly
2025-04-10,35851.88092081653,1507.2368284048082,728.1694207622421,38087.28716998358,154.96344643319856,1596.8291377628314,1749.0655486331464,1500.0230265555563,weekly/weekly/weekly/weekly
2025-04-11,13602.843315001659,362.20851031250584,97.23895538920188,14062.290780703368,21.770426102409896,19349.945600764724,1500.0230265555563,1212.3943332222218,weekly/weekly/weekly/weekly
2025-04-12,14122.611670497005,324.19320626333075,5.456966021904434e-15,14446.804876760336,1.9120413531550223e-15,15695.65730059312,1212.3943332222218,1821.4118668468743,weekly/weekly/weekly/weekly
2025-04-13,35613.626159788066,487.59493767565385,8.229828382422219e-13,36101.22109746372,2.3647104816003437e-13,579.9730811068955,1821.4118668468743,2048.854544432819,weekly/weekly/weekly/weekly
2025-04-14,33859.690098880004,2909.971398459903,441.36557387520844,37211.02707121511,65.5009681562164,101.4429950637973,2048.854544432819,1587.5742809047945,weekly/weekly/weekly/weekly
2025-04-15,33365.67163705554,738.5045228509404,40.23366046488732,34144.409820371366,15.99111577059798,1275.1543268228759,1587.5742809047945,1587.700756,weekly/weekly/weekly/weekly
2025-04-16,35501.66739777589,1273.3449513339306,2270.8522786179483,39045.864627727766,368.91410137226507,1098.7823947114248,1587.700756,1348.45819562963,weekly/weekly/weekly/weekly
2025-04-17,34855.503862418,1275.4916248553948,118.53062338651222,36249.52611065991,16.991201746920197,566.0064324142588,1348.45819562963,1556.8941742882748,weekly/weekly/weekly/weekly
2025-04-18,13267.365211960272,45.91562525850945,4.9794835498050225e-14,13313.280837218781,1.744738454731963e-14,17477.369777465366,1556.8941742882748,1897.7234558431355,weekly/weekly/weekly/weekly
2025-04-19,12790.82685905323,281.6762672484826,2.773958840407431e-13,13072.503126301712,5.684341886080802e-14,17009.44106162648,1897.7234558431355,1461.8868944637902,weekly/weekly/weekly/weekly
2025-04-20,34488.264359723515,736.4219042224283,1.6990213680401209e-12,35224.68626394594,5.115907697472721e-13,1621.2378046255003,1461.8868944637902,1452.2828618885694,weekly/weekly/weekly/weekly
2025-04-21,32941.012901910406,1403.3360524285852,50.87388048137909,34395.222834820364,24.007474879216602,3063.2416821547745,1452.2828618885694,1311.2344059999998,weekly/weekly/weekly/weekly
2025-04-22,33754.06385916003,881.0054402811879,2.218285993695751e-12,34635.06929944122,5.200356204687617e-13,434.41565372630515,1311.2344059999998,1259.5051184033143,weekly/weekly/weekly/weekly
2025-04-23,34811.65717232148,1862.4104753902616,2.682938312114421e-12,36674.067647711745,7.466325294299119e-13,1453.2953643502915,1259.5051184033143,2459.492815294797,weekly/weekly/weekly/weekly
2025-04-24,32481.43703755101,615.2244733821959,6.881748504383721e-13,33096.661510933205,2.8421709430404007e-13,3003.7052545013717,2459.492815294797,1712.5575857284616,weekly/weekly/weekly/weekly
2025-04-25,12671.484833334991,480.9130075170889,0.0,13152.39784085208,0.0,20832.139764500684,1712.5575857284616,1954.1599618332668,weekly/weekly/weekly/weekly
2025-04-26,12651.752734952366,179.4892795939209,3.2925128973200014e-13,12831.242014546287,8.044020839508524e-14,23438.29504134674,1954.1599618332668,1369.2259219486282,weekly/weekly/weekly/weekly
2025-04-27,33363.47336529733,1399.9947012823313,2.8917526071999597e-12,34763.46806657966,7.380158902623238e-13,1688.2246676305647,1369.2259219486282,1765.7325730336684,weekly/weekly/weekly/weekly
2025-04-28,37430.71248687044,1191.1583148891432,1.1919496500922831e-12,38621.870801759585,3.410605131648481e-13,2926.449550419642,1765.7325730336684,1786.1687204859306,weekly/weekly/weekly/weekly
2025-04-29,32238.877686506086,744.3536473084876,2229.4238785855546,35212.65521240013,319.5848449807277,2839.667928718561,1786.1687204859306,1690.4735872740748,weekly/weekly/weekly/weekly
2025-04-30,31151.14027393292,430.3737429892526,3133.6577589448643,34715.17177586704,568.7838755804639,752.6792644055774,1690.4735872740748,1337.9286134101176,weekly/weekly/weekly/weekly
2025-05-01,34600.25629858052,1448.9015384966376,4639.464025549567,40688.62186262673,1016.5703893234121,1811.6802671355608,1337.9286134101176,1219.018680423495,weekly/weekly/weekly/weekly
2025-05-02,14668.435315090417,556.6465745267042,4298.3328233095435,19523.414712926664,924.3923558881945,12219.40186887226,1219.018680423495,1200.000001,weekly/weekly/weekly/weekly
2025-05-03,14366.344569089357,699.9612160530011,3480.688903467821,18546.99468861018,618.5975352923407,17120.158422215365,1200.000001,1261.6906846878758,weekly/weekly/weekly/weekly
2025-05-04,33941.62046969404,1948.2325059959921,3831.8962481880135,39721.74922387805,797.1201064729952,1023.3506606371154,1261.6906846878758,1255.9332440126987,weekly/weekly/weekly/weekly
2025-05-05,36272.24980414414,2431.873929215096,725.4104704753117,39429.53420383455,166.45784035044827,265.01424973021943,1255.9332440126987,1234.0288937133905,weekly/weekly/weekly/weekly
2025-05-06,35681.48437026102,2426.576522266822,1362.5205661774994,39470.58145870534,491.9742251457935,983.3075086573127,1234.0288937133905,1229.0834938875328,weekly/weekly/weekly/weekly
2025-05-07,36807.765059173435,1861.851873289422,1236.052365332126,39905.669297794986,313.9515222910117,465.94275248143515,1229.0834938875328,1370.5565666711009,weekly/weekly/weekly/weekly
2025-05-08,36867.80401204674,982.8337524874103,430.3694443460927,38281.00720888024,62.825584822404636,879.5688145337184,1370.5565666711009,1652.326122552452,weekly/weekly/weekly/weekly
2025-05-09,15023.214775272418,400.9711917721062,6.261302558786644e-13,15424.185967044525,1.3766703163727023e-13,17029.297997792528,1652.326122552452,2063.4363872209437,weekly/weekly/weekly/weekly
2025-05-10,14101.78319652271,453.3541053830842,1358.0769415128009,15913.214243418597,248.166132529793,13648.229509972565,2063.4363872209437,1339.680871,weekly/weekly/weekly/weekly
2025-05-11,37313.216078762416,1015.6948057645179,277.3610394583332,38606.27192398527,41.18071666666691,854.186911944776,1339.680871,2152.424060020283,weekly/weekly/weekly/weekly
2025-05-12,35345.16328509417,1343.6154675546195,7.912603858397206e-13,36688.77875264879,3.4974436947899853e-13,1269.7264661647082,2152.424060020283,2264.2905297062457,weekly/weekly/weekly/weekly
2025-05-13,36161.84307363551,1761.669590621791,8.07460764917778e-13,37923.5126642573,3.410605131648481e-13,2446.1514260863682,2264.2905297062457,2288.809313699485,weekly/weekly/weekly/weekly
2025-05-14,35801.35276231938,1469.661052704901,3.9009650365648063e-13,37271.01381502428,1.1331140561433861e-13,1848.926304529085,2288.809313699485,2051.5399746286334,weekly/weekly/weekly/weekly
2025-05-15,35034.20456325861,1632.3283453154509,2.0116601717745655e-12,36666.53290857406,5.115907697472721e-13,998.5658759594551,2051.5399746286334,1645.45459246945,weekly/weekly/weekly/weekly
2025-05-16,13595.437564104504,567.6203772339816,434.0193503517953,14597.07729169028,203.77478300792228,21792.4569605225,1645.45459246945,1200.000001,weekly/weekly/weekly/weekly
2025-05-17,14811.409547701009,282.0836568059491,56.31693960000007,15149.810144106958,26.514566666666656,14668.18340192214,1200.000001,1664.208776333122,weekly/weekly/weekly/weekly
2025-05-18,35757.04398131759,1562.6913654358839,35.318698333335035,37355.054045086814,5.236666666667361,1485.069012528851,1664.208776333122,1783.2928178199602,weekly/weekly/weekly/weekly
2025-05-19,33586.954787273775,1077.5227807359834,3261.654031252716,37926.13159926247,502.8501378549653,5332.232318518286,1783.2928178199602,1384.810489148148,weekly/weekly/weekly/weekly
2025-05-20,35456.71048354062,791.9902375113983,1309.3338124443912,37558.03453349641,198.8715684751848,838.2130582000302,1384.810489148148,1244.512262296296,weekly/weekly/weekly/weekly
2025-05-21,34595.72482490175,1697.5700445750472,2433.802060342706,38727.096929819505,394.92179202233666,1758.6330903039045,1244.512262296296,1381.6931652683356,weekly/weekly/weekly/weekly
2025-05-22,34557.447516113396,77.3222105560473,17.333365000000967,34652.10309166944,2.5700000000002774,755.407312924485,1381.6931652683356,1978.4241248183366,weekly/weekly/weekly/weekly
2025-05-23,14293.576801671059,433.55279392321984,33.26679824735805,14760.396393841636,7.129618141311198,18313.658179169262,1978.4241248183366,1952.887940388036,weekly/weekly/weekly/weekly
2025-05-24,14598.199408364906,466.78163316406005,2.773958840407431e-13,15064.981041528967,5.684341886080802e-14,20573.261252113505,1952.887940388036,2633.1818886124533,weekly/weekly/weekly/weekly
2025-05-25,34513.657228903845,861.8067299450684,2.2041604097466918e-12,35375.463958848915,4.547473508864641e-13,4789.14218713984,2633.1818886124533,2111.5219309722893,weekly/weekly/weekly/weekly
2025-05-26,36497.27643462011,1205.2114760005536,5.566107552759702e-13,37702.487910620664,2.366948800044781e-13,1284.6715871451977,2111.5219309722893,2274.8260794697712,weekly/weekly/weekly/weekly
2025-05-27,33823.76340438426,957.3839070792684,1459.9816364768262,36241.12894794036,274.32566051282663,2792.2320460244955,2274.8260794697712,1634.440698679909,weekly/weekly/weekly/weekly
2025-05-28,35540.732091118334,977.8227384500865,2.646970642672386e-12,36518.55482956842,6.821210263296962e-13,1933.8200509647465,1634.440698679909,1992.3319885741512,weekly/weekly/weekly/weekly
2025-05-29,37124.539936263136,1637.8567283993557,119.77769558333495,38882.17436024582,17.81743333333378,2830.623230633087,1992.3319885741512,2119.3530407131307,weekly/weekly/weekly/weekly
2025-05-30,14029.386124290868,302.6949825499392,0.0,14332.081106840807,0.0,17987.11757674746,2119.3530407131307,1790.9944219845875,weekly/weekly/weekly/weekly
2025-05-31,14321.593057923656,754.7680812434228,1.2505549953868364e-14,15076.361139167078,4.381762422518698e-15,16820.457001740753,1790.9944219845875,1825.7450866309189,weekly/weekly/weekly/weekly
