date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-02-03,69868.39683555385,0.0,2.971080507270171e-13,69868.39683555385,7.176670282355024e-14,2934.196238979628,2768.1109015266447
2025-02-04,72097.33311314465,0.0,1.2240764598497096e-12,72097.33311314465,2.3612619563621873e-13,2768.1109015266447,2727.20924613016
2025-02-05,66611.3444192172,0.0,0.0,66611.3444192172,0.0,2727.20924613016,2358.616278192441
2025-02-06,71845.9822132024,0.0,1.907878299789445e-12,71845.9822132024,3.694822225952521e-13,2358.616278192441,2611.7576784559706
2025-02-07,20211.156747819747,0.0,1.7990942069445737e-13,20211.156747819747,5.684341886080802e-14,2611.7576784559706,2113.728630376543
2025-02-08,15721.294864903777,0.0,5.075249974685538e-13,15721.294864903777,2.660504127660439e-13,2113.728630376543,1808.6075516856588
2025-02-09,63879.15794064176,0.0,9.319478522229474e-13,63879.15794064176,1.7053025658242404e-13,1808.6075516856588,1782.7354926622072
2025-02-10,59302.67607255273,0.0,1.3059207049082033e-12,59302.67607255273,2.8421709430404007e-13,1782.7354926622072,1803.538641959259
2025-02-11,59789.42488876083,0.0,2.8991138378842152e-12,59789.42488876083,9.379164112033322e-13,1803.538641959259,1589.9123087826538
2025-02-12,59652.5721761154,0.0,8.324166565461602e-13,59652.5721761154,1.7152999940567293e-13,1589.9123087826538,1671.7743607772136
2025-02-13,54555.14898823212,0.0,0.0,54555.14898823212,0.0,1671.7743607772136,1764.7591890888916
2025-02-14,15293.269164155561,0.0,1.7193583113079466e-12,15293.269164155563,7.134834799929707e-13,1764.7591890888916,1538.9354559270955
2025-02-15,16447.127974130046,0.0,8.812932605906099e-13,16447.127974130046,4.689582056016661e-13,1538.9354559270955,1332.587086066152
2025-02-16,60139.02923326209,0.0,100.24939916666852,60239.27863242876,19.15166666666704,1332.587086066152,1587.5120756894403
2025-02-17,58821.151174560524,0.0,2.2891413209436e-12,58821.151174560524,4.547473508864641e-13,1587.5120756894403,1579.3158897962967
2025-02-18,51414.878096400476,0.0,125.10404166667163,51539.98213806715,24.983333333334883,1579.3158897962967,1788.134572894448
2025-02-19,51674.757238552644,0.0,14.654190833336472,51689.41142938598,2.7383333333342192,1788.134572894448,1239.4283792876552
2025-02-20,54543.380317538904,0.0,237.9389205374997,54781.3192380764,42.40957499999996,1239.4283792876552,1414.818671483754
2025-02-21,15032.392809885005,0.0,1.6120935697472305e-12,15032.392809885006,9.947598300641403e-13,1414.818671483754,1616.8834859074068
2025-02-22,15509.587978659956,0.0,8.374172466574237e-13,15509.587978659956,3.410605131648481e-13,1616.8834859074068,1751.8741504444438
2025-02-23,53257.025770828186,0.0,1911.3027829397793,55168.32855376796,351.89746593944324,1751.8741504444438,1524.8315925789498
2025-02-24,51023.21755699458,0.0,281.08728011527967,51304.30483710986,55.135713888889434,1524.8315925789498,1659.1756951339505
2025-02-25,51914.055091303846,0.0,217.07730598333544,52131.13239728718,42.92703333333391,1659.1756951339505,1446.0496029753085
2025-02-26,47650.16456329488,0.0,6874.8436283471365,54525.00819164202,1072.666037514443,1446.0496029753085,1743.420254518519
2025-02-27,47049.4937567742,0.0,345.98344509296055,47395.477201867165,53.230413583900614,1743.420254518519,1582.0555792185185
2025-02-28,14186.850554882561,0.0,1.3990224228224875e-13,14186.850554882561,5.301335440782446e-14,1582.0555792185185,1655.9633150383274
2025-03-01,15647.861609830372,0.0,4.3741010813391764e-13,15647.861609830372,1.1368683772161603e-13,1655.9633150383274,1713.588504996296
2025-03-02,55349.66094411619,0.0,1.1338556760165374e-12,55349.66094411619,3.410605131648481e-13,1713.588504996296,1495.388412776323
2025-03-03,56393.18027609147,0.0,2008.1975107830226,58401.377786874495,327.61778010884194,1495.388412776323,1331.2519226212107
2025-03-04,49403.53174131211,0.0,3.646128732270882e-12,49403.531741312116,9.805489753489383e-13,1331.2519226212107,1579.94544588704
2025-03-05,50824.158241249024,0.0,1.5952537069097161e-12,50824.158241249024,4.547473508864641e-13,1579.94544588704,1480.7273930148165
2025-03-06,47384.77203992139,0.0,1.0826965990418103e-12,47384.77203992139,3.410605131648481e-13,1480.7273930148165,1404.8759358839127
2025-03-07,14305.090350995872,0.0,9.594032235327177e-13,14305.090350995873,5.684341886080801e-13,1404.8759358839127,1670.6839434574065
2025-03-08,12759.116176760406,0.0,717.4759492095229,13476.59212596993,229.17975645444326,1670.6839434574065,1663.557494128395
2025-03-09,47250.935716752974,0.0,2.3030111151456367e-13,47250.935716752974,5.684341886080802e-14,1663.557494128395,1598.1340172962982
2025-03-10,46226.83199871428,0.0,6928.162486087571,53154.99448480185,1279.012142301392,1598.1340172962982,1429.9949647037038
2025-03-11,39960.376387216784,0.0,30393.933291248177,70354.30967846495,4863.012559173333,1429.9949647037038,1601.4338628518517
2025-03-12,45802.20175152955,0.0,1.0405756256659516e-12,45802.20175152955,4.547473508864641e-13,1601.4338628518517,1272.7924534055544
2025-03-13,46754.74642723326,0.0,1433.1961593044887,48187.94258653775,222.85743419444742,1272.7924534055544,1375.4391227740741
