date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-02-11,54871.84484658925,2566.8375609765585,1789.5412458103888,59228.2236533762,309.71518682663464,1351.3793817266194,1515.8736060048736
2025-02-12,54902.142060423845,2424.048054780614,407.0755347293227,57733.26564993378,78.25736988511436,1515.8736060048736,1454.5302032019945
2025-02-13,51201.941202565926,1756.5459751836877,1446.838645239669,54405.32582298928,233.9341471163165,1454.5302032019945,1512.324931111111
2025-02-14,16614.209928044427,611.9713605898241,3.7761083149234763e-13,17226.181288634252,1.1368683772161603e-13,1512.324931111111,2730.9924003020965
2025-02-15,15745.545019787109,226.8637487110745,0.0,15972.408768498182,0.0,2730.9924003020965,1430.155869368002
2025-02-16,54896.34758877562,4007.570394810573,100.24939916666823,59004.167382752865,19.15166666666707,1430.155869368002,1515.2369595425357
2025-02-17,50961.46670801769,3961.224695601629,296.9747775987996,55219.66618121812,47.900461727544204,1515.2369595425357,1446.7811049731833
2025-02-18,51723.24486973016,1059.5529721522857,125.10404166667179,52907.901883549115,24.983333333334713,1446.7811049731833,1884.9623026340241
2025-02-19,52216.404577174515,665.5489497525411,710.0754986303359,53592.02902555739,174.96989825911197,1884.9623026340241,1207.6569770962967
2025-02-20,52583.011245587564,1576.0386193042295,246.00201942468613,54405.051884316475,43.84671944117042,1207.6569770962967,1807.1056039367716
2025-02-21,14899.563328454242,48.257604034492466,4.2359031684818454e-13,14947.820932488734,2.461833024220393e-13,1807.1056039367716,1591.8264521896535
2025-02-22,15877.925549318312,507.08333346500757,0.0,16385.00888278332,0.0,1591.8264521896535,2464.103689502944
2025-02-23,50446.80296974276,2141.9457824508877,4.87555978513426,52593.62431197878,0.9430483143396109,2464.103689502944,1380.001188613638
2025-02-24,49782.04680477585,1450.5779594834921,281.08728011528046,51513.71204437462,55.13571388888971,1380.001188613638,2245.308289138265
2025-02-25,45984.85358356807,2823.1575685410116,241.1303500371136,49049.141502146194,54.43842077232816,2245.308289138265,1237.818712666667
2025-02-26,49723.8064826966,981.6050686207,1.5259047358995304e-12,50705.4115513173,4.547473508864641e-13,1237.818712666667,2218.1427607951305
2025-02-27,46620.752586216535,441.0193291345267,33.53122066943342,47095.3031360205,7.040812150102216,2218.1427607951305,1688.3858845976497
2025-02-28,14209.994822315644,78.53208404259304,0.0,14288.526906358238,0.0,1688.3858845976497,1767.9029226180817
2025-03-01,14625.336334710544,492.53140989156634,4.9707652270426223e-14,15117.86774460211,2.1434951388713333e-14,1767.9029226180817,1444.8982723810047
2025-03-02,52753.14399303346,2455.4638687255656,2.263220721943071e-12,55208.607861759025,4.831690603168681e-13,1444.8982723810047,2265.113741182122
2025-03-03,50367.1400735069,3289.2228156463625,883.5025937560538,54539.865482909314,169.78957702216812,2265.113741182122,1319.526128710028
2025-03-04,48734.7297614524,939.6869282449618,4.680684284608105e-12,49674.41668969737,1.2825296380469808e-12,1319.526128710028,1485.5861020124585
2025-03-05,46182.63770321097,3948.1896193983184,16.90137590000181,50147.72869850929,3.3316333333338264,1485.5861020124585,1480.2596365665502
2025-03-06,46482.00105942566,1203.3548808238454,2.04084926735959e-12,47685.35594024951,5.684341886080801e-13,1480.2596365665502,1906.45738635328
2025-03-07,13612.766125029411,754.5200638067047,5.994561865431023e-14,14367.286188836117,2.30317287729662e-14,1906.45738635328,1838.3862517085515
2025-03-08,12966.695644191183,165.95687048304444,3.2216607615838777e-13,13132.652514674228,1.6477420691990777e-13,1838.3862517085515,1665.8418790569697
2025-03-09,42757.19356265194,2378.9263784008463,2038.3815214061165,47174.5014624589,356.2591587415295,1665.8418790569697,1398.508048037038
2025-03-10,48354.06941940712,1048.8364816305702,1.818872163994456e-12,49402.90590103769,4.192202140984591e-13,1398.508048037038,1755.4590948952396
2025-03-11,44335.91770549862,2266.1894331765143,1.4131273928796872e-12,46602.107138675136,3.979039320256561e-13,1755.4590948952396,2002.667552702263
2025-03-12,42508.65513284035,1687.3928018844745,3.007556870215922e-12,44196.047934724826,1.1937117960769683e-12,2002.667552702263,1377.0175157282133
2025-03-13,47288.5796295918,561.1143527147899,1378.0738874838019,49227.76786979038,214.6503696822664,1377.0175157282133,1355.0030676092513
2025-03-14,12892.399585397961,395.7298185589071,0.0,13288.12940395687,0.0,1355.0030676092513,1986.567148328197
